POI_id,latitude,longitude,category,visits,sid_1,sid_2,sid_3,semantic_id
4116be80f964a520f90b1fe3,40.72612736056984,-73.9862082207571,30,4,44,4,9,<a_44><b_4><c_9>
4ca4e519a6e08cfa884d6c94,40.76203225371199,-73.98515224456787,369,77,49,51,3,<a_49><b_51><c_3>
4a6e331af964a52031d41fe3,40.714214,-74.009752,156,15,21,32,21,<a_21><b_32><c_21>
4c6926091a6620a1beb6628c,40.77187249824153,-74.23319220542908,79,12,41,3,23,<a_41><b_3><c_23>
49e3e886f964a520ea621fe3,40.69084922867477,-73.98717237876596,94,3,0,9,30,<a_0><b_9><c_30>
4a7c61fef964a52072ec1fe3,40.76243661268105,-73.973708162925,91,5,9,62,55,<a_9><b_62><c_55>
4b070aa7f964a5200ef622e3,40.77936068088334,-73.95514023374332,25,5,27,41,6,<a_27><b_41><c_6>
3fd66200f964a520c0e41ee3,40.72737862571174,-73.99219969562924,43,8,44,15,13,<a_44><b_15><c_13>
49e63a33f964a52023641fe3,40.72354286159147,-73.99599305184151,40,7,9,49,48,<a_9><b_49><c_48>
4e9b4e190aaf5f690eb1a7bf,40.690030770685134,-73.95147809425428,110,10,43,10,61,<a_43><b_10><c_61>
4a60a6fef964a520f6c01fe3,40.71515505125825,-73.96037502101534,10,14,34,57,44,<a_34><b_57><c_44>
3fd66200f964a520f4e61ee3,40.73395479525328,-74.0001765603631,245,11,14,27,36,<a_14><b_27><c_36>
4bfd7c4bb68d0f4785dbe857,40.7645026089675,-73.9740800857544,62,41,60,56,46,<a_60><b_56><c_46>
4b195c2ff964a520e8db23e3,40.75552198006767,-73.9740410491921,157,8,0,19,52,<a_0><b_19><c_52>
4b25bafaf964a520c27524e3,40.68382329598686,-73.97582352161407,48,9,12,28,14,<a_12><b_28><c_14>
4a2c639bf964a52059971fe3,40.766038408545775,-73.98682594299316,224,8,23,13,23,<a_23><b_13><c_23>
4aa81f67f964a520744f20e3,40.765524,-73.980336,118,8,32,17,21,<a_32><b_17><c_21>
49c43598f964a520ad561fe3,40.74428549628668,-73.9874880246811,41,4,15,18,19,<a_15><b_18><c_19>
4bb3db7d42959c743b8d222c,40.77612179824107,-74.03489112854004,48,5,23,4,12,<a_23><b_4><c_12>
4ddee3b91f6e25faf47d4570,40.682925,-73.9641651,224,4,0,20,20,<a_0><b_20><c_20>
3fd66200f964a520b6e71ee3,40.76502267205817,-73.98019552230835,382,8,21,39,39,<a_21><b_39><c_39>
49baa2cef964a5208d531fe3,40.75047969122117,-73.99461574510211,251,6,50,3,29,<a_50><b_3><c_29>
4b6c221df964a52070252ce3,40.709032721074514,-74.00452639412525,112,7,10,1,58,<a_10><b_1><c_58>
4c37801edfb0e21e52e7aca8,40.746106883813965,-74.02413671784228,6,10,53,58,49,<a_53><b_58><c_49>
4adc960bf964a520932d21e3,40.726946267342754,-73.99148807430478,53,14,25,56,8,<a_25><b_56><c_8>
4c3531fded37a593a2417003,40.72710348333333,-74.17256301666667,157,19,9,55,46,<a_9><b_55><c_46>
4a60c306f964a52028c11fe3,40.75203612903108,-73.97601127624512,292,18,22,9,54,<a_22><b_9><c_54>
42b9fb80f964a5209b251fe3,40.75291813039494,-73.97225608333729,69,12,51,19,10,<a_51><b_19><c_10>
43ed7e9ef964a5204e2f1fe3,40.73808374026024,-73.99064004421234,224,10,32,55,42,<a_32><b_55><c_42>
4b4e4b71f964a5206de826e3,40.91464765433098,-74.08042430877686,48,11,43,8,62,<a_43><b_8><c_62>
4f444957e4b093577f4b1015,40.72508076229308,-73.95140921322269,244,3,61,24,9,<a_61><b_24><c_9>
4ba40ca1f964a520be7b38e3,40.918617842976126,-73.86543813495955,163,81,46,60,9,<a_46><b_60><c_9>
4c7acd1cbd346dcb19adf9ef,40.58685478299066,-73.95217264328431,141,89,6,61,31,<a_6><b_61><c_31>
4b3f9b5bf964a52034aa25e3,40.74928998821767,-73.98626561125029,7,13,35,28,13,<a_35><b_28><c_13>
40a16900f964a520f9f21ee3,40.74051217947376,-74.00589215267118,63,10,35,16,2,<a_35><b_16><c_2>
4ab912baf964a520e77d20e3,40.65052298546056,-73.96298110485071,307,19,36,48,25,<a_36><b_48><c_25>
4b1c683af964a520060724e3,40.6706459457292,-73.95802974700928,307,18,16,35,17,<a_16><b_35><c_17>
4b70b2e2f964a520562a2de3,40.86247880045982,-74.19912815093994,187,12,3,48,52,<a_3><b_48><c_52>
4abbfc4af964a520ce8520e3,40.70961309272409,-73.83089303970337,79,8,4,25,44,<a_4><b_25><c_44>
4b873411f964a52035b631e3,40.792168756529016,-74.00063278107605,6,29,53,7,29,<a_53><b_7><c_29>
4f6f6335e4b0d4a5b24d839e,40.87053932297712,-74.0979549522799,380,27,47,58,54,<a_47><b_58><c_54>
42377700f964a5201b201fe3,40.743412,-73.9775,43,9,1,20,52,<a_1><b_20><c_52>
4b2992aaf964a52010a124e3,40.722349,-73.987707,43,9,25,25,13,<a_25><b_25><c_13>
4a6a3c85f964a520e5cc1fe3,40.749695355837886,-73.97648334503174,47,12,4,22,46,<a_4><b_22><c_46>
49b937b7f964a5204a531fe3,40.75594942516311,-73.97242784500122,301,4,51,62,35,<a_51><b_62><c_35>
4b21b0a6f964a5203f4024e3,40.74325780467203,-73.98407936096191,307,3,61,9,58,<a_61><b_9><c_58>
4ebf704fd3e3700a5b639f67,40.73963320962857,-74.00200717527068,60,6,25,0,44,<a_25><b_0><c_44>
3fd66200f964a52088e51ee3,40.702435,-73.987073,43,6,32,34,13,<a_32><b_34><c_13>
4f863e29e4b0a1e087c526c7,40.75706555076466,-73.94701225658682,329,26,13,63,5,<a_13><b_63><c_5>
4bb64e08ef159c74fcbd75f7,40.716069008205125,-73.9497388406914,110,31,43,3,62,<a_43><b_3><c_62>
49eb53f5f964a520c2661fe3,40.739201116289465,-74.02752492515414,301,7,50,61,32,<a_50><b_61><c_32>
4e6e89b5d22daab469b62696,40.740266,-74.005814,237,11,44,28,12,<a_44><b_28><c_12>
4a723060f964a5208cda1fe3,40.713517,-73.961712,43,9,61,25,13,<a_61><b_25><c_13>
4c917220ae96a0933fcda346,40.81827071326029,-73.90658830179062,6,35,29,42,60,<a_29><b_42><c_60>
4be874a488ed2d7fa3e4cb1d,40.73260908451682,-73.98778071406592,43,12,1,41,11,<a_1><b_41><c_11>
4ac7d78cf964a52011ba20e3,40.75297891717686,-73.95996093749999,299,12,53,35,6,<a_53><b_35><c_6>
4a411ea5f964a520cba41fe3,40.71581961178149,-74.00887039064251,63,14,48,57,41,<a_48><b_57><c_41>
3fd66200f964a5208ee91ee3,40.76155662862304,-73.97852347886875,109,15,50,22,11,<a_50><b_22><c_11>
4ba61935f964a520673339e3,40.8519621874379,-73.82696628570557,139,52,8,29,53,<a_8><b_29><c_53>
4320d080f964a52090271fe3,40.73987099824526,-74.00698819554492,60,7,4,33,61,<a_4><b_33><c_61>
4106ec80f964a5208f0b1fe3,40.72041790246302,-73.98438319412892,43,13,1,26,13,<a_1><b_26><c_13>
4aedc59af964a520c3ce21e3,40.719615593177686,-73.84486198425293,79,10,4,47,21,<a_4><b_47><c_21>
4bf6ef8b5efe2d7fd10d6834,40.729395470403695,-73.98717237876596,43,27,1,39,16,<a_1><b_39><c_16>
4c3cfebb980320a1107a8be4,40.69970760265214,-73.80795186769657,374,5,20,7,26,<a_20><b_7><c_26>
4b8725e0f964a52034b331e3,40.69354088893255,-73.81158113479614,299,14,21,29,31,<a_21><b_29><c_31>
4c623ec779d1e21e08cfd515,40.67217109671446,-73.8066996080942,83,30,57,8,25,<a_57><b_8><c_25>
4f2bc3e4e4b05d297c0b55c0,40.76597116277859,-74.16509908485864,6,8,28,38,20,<a_28><b_38><c_20>
4f1120fce4b0725febba8c2b,40.74203589692204,-74.04859873680917,355,36,19,46,51,<a_19><b_46><c_51>
4d046fa67d9ba35d012c6623,40.72987911109646,-74.0100524915064,60,3,25,34,47,<a_25><b_34><c_47>
4ded9df9d164f9a5c67df34a,40.6768505436282,-73.72460202914579,63,35,42,23,15,<a_42><b_23><c_15>
4ebd41d582317d5cdaffded9,40.67502037261159,-73.8717893703308,83,13,54,25,50,<a_54><b_25><c_50>
4e5cba23183883e00c0c1b0a,40.6728312,-73.8705126,83,15,57,63,31,<a_57><b_63><c_31>
4de42417fa7651589f27bc0b,40.72134148815057,-73.98887973002674,6,51,49,23,34,<a_49><b_23><c_34>
4158a980f964a5203c1d1fe3,40.7120462,-73.9511408,43,10,40,28,13,<a_40><b_28><c_13>
4a9c9100f964a5208f3720e3,40.731463098592265,-73.98277049893474,151,21,25,46,45,<a_25><b_46><c_45>
4276bf00f964a5208c211fe3,40.744928040482485,-73.98279345554494,43,14,56,18,35,<a_56><b_18><c_35>
4bf00a3b51f2c9b6091cf192,40.68287734,-73.71464218,48,6,44,54,48,<a_44><b_54><c_48>
4c5dec7b9b28d13a98185b70,40.68152423037035,-73.71970004818971,48,7,36,16,39,<a_36><b_16><c_39>
4e894c5df7904f43f325a7e5,40.68262247134499,-73.7183639073073,6,4,17,21,1,<a_17><b_21><c_1>
4abe3770f964a520078c20e3,40.61230102976052,-73.98224249614313,307,13,46,28,27,<a_46><b_28><c_27>
4d2522feb9796dcb7e19a639,40.735828659054576,-73.87626841813706,299,26,13,40,16,<a_13><b_40><c_16>
4f7996c9e4b05bfd59346a83,40.93508141690897,-73.96537147003376,6,15,30,30,32,<a_30><b_30><c_32>
4f80a871e4b0a6d0b654f7dc,40.7544709327349,-73.96322769070457,243,18,13,11,47,<a_13><b_11><c_47>
49bad9acf964a520b8531fe3,40.73289,-73.99,156,18,29,13,14,<a_29><b_13><c_14>
4ba41457f964a5203f7f38e3,40.76245410504188,-73.97216999131817,159,13,41,24,60,<a_41><b_24><c_60>
4bc8f659937ca59374e4a492,40.74296923822863,-73.88276696205139,48,12,26,59,14,<a_26><b_59><c_14>
4b77038bf964a5208b742ee3,40.74305982524011,-73.88234942307754,253,17,52,49,14,<a_52><b_49><c_14>
4b4f35a8f964a52063fd26e3,40.72465693431455,-73.70641708374023,79,40,26,31,63,<a_26><b_31><c_63>
4b265c27f964a520867a24e3,40.741778511511214,-73.98538179575334,110,48,26,59,42,<a_26><b_59><c_42>
4f75ce0fe4b00446b3f08630,40.68942794146308,-73.8275791423314,153,5,42,23,35,<a_42><b_23><c_35>
4baeb616f964a52039d13be3,40.756126957587234,-73.99087401184651,21,22,52,5,25,<a_52><b_5><c_25>
4bf5e106004ed13ab59641a0,40.75626306478054,-73.99124704067701,83,22,26,9,45,<a_26><b_9><c_45>
4e3156877d8b9b256bca1e42,40.7569233786569,-73.99151676876411,253,44,26,9,30,<a_26><b_9><c_30>
4cdd54f4d4ecb1f797a28448,40.705436,-73.780708,207,5,55,0,34,<a_55><b_0><c_34>
4b842cf3f964a5209e2531e3,40.73699909877152,-73.99245220578715,89,34,55,60,28,<a_55><b_60><c_28>
4bad51daf964a520d1453be3,40.71509635681654,-74.04848322272301,305,5,55,11,57,<a_55><b_11><c_57>
4b6ffcb4f964a52068022de3,40.710277939678456,-74.05594646930695,305,17,21,9,39,<a_21><b_9><c_39>
4ae1ed7cf964a520d58821e3,40.75077058041354,-73.98711498854381,31,15,12,7,43,<a_12><b_7><c_43>
4c60271113791b8dafe44eaf,40.75161349552273,-73.987877368927,69,21,33,13,58,<a_33><b_13><c_58>
4f262a2ae4b0e1208360e5b0,40.772902927786944,-74.18828724877552,149,10,26,9,30,<a_26><b_9><c_30>
4bfdb21b8992a5939388acb0,40.77972902126812,-74.17463690042496,305,6,55,37,1,<a_55><b_37><c_1>
4b547448f964a520cfbb27e3,40.74642075213303,-73.98215066942257,69,50,33,43,4,<a_33><b_43><c_4>
4f7efafde5e8cf764f54b073,40.704033809624725,-73.98669719696045,69,14,33,33,6,<a_33><b_33><c_6>
4876216df964a52011511fe3,40.73463856186537,-74.00065286623969,253,10,38,39,52,<a_38><b_39><c_52>
4d270f6d8292236ac1eb0bbb,40.75326986370161,-73.9898237883206,69,15,38,0,43,<a_38><b_0><c_43>
4bb4125c87aa95218de5acd1,40.743741277048656,-73.97304238866357,110,10,12,9,29,<a_12><b_9><c_29>
4f39bc25e4b0f450d67d1c09,40.79438498239602,-73.94910742463527,329,21,12,31,23,<a_12><b_31><c_23>
4f86d1d2e4b0f1893822cc85,40.75794808945618,-73.98231136615475,253,8,33,36,26,<a_33><b_36><c_26>
4ad3686ef964a5203be420e3,40.702415,-74.01258301,253,15,42,45,15,<a_42><b_45><c_15>
4ba22d7df964a5208be137e3,40.75013222514482,-73.98493766784668,69,12,10,14,31,<a_10><b_14><c_31>
4c360f57dfb0e21e706aaaa8,40.838724200957486,-74.18097765727866,69,37,63,41,6,<a_63><b_41><c_6>
4b7f0390f964a520611030e3,40.741436970084,-73.98566722869873,69,19,12,11,46,<a_12><b_11><c_46>
4b069e81f964a520cfed22e3,40.75164600588797,-73.992919921875,253,9,13,18,21,<a_13><b_18><c_21>
4bc4cad7b492d13aeb93aa60,40.75977309846517,-73.98116111755371,69,11,62,0,10,<a_62><b_0><c_10>
4bb0c8c4f964a520945c3ce3,40.84129181677252,-73.94046255754523,190,10,10,31,60,<a_10><b_31><c_60>
4b191a58f964a520ffd723e3,40.74478805065155,-74.028754,253,11,62,27,62,<a_62><b_27><c_62>
4ea99ac1e3005b03feaedc2e,40.744445236135874,-74.02890199473615,312,8,51,38,27,<a_51><b_38><c_27>
4c1e250cb489b713deb1a9c7,40.82610293017833,-73.9506113394844,21,18,43,38,22,<a_43><b_38><c_22>
4b28e31df964a520ed9524e3,40.752973198215656,-73.97481012905551,153,12,3,10,54,<a_3><b_10><c_54>
4d5d7bda2a31a1cd397253f1,40.59481117363448,-73.79541168269034,103,25,52,1,31,<a_52><b_1><c_31>
4c091546a1b32d7f4eff96f0,40.70795858466179,-73.78559957153487,110,15,12,19,14,<a_12><b_19><c_14>
46a9bed8f964a52054491fe3,40.759399732731005,-73.98947945148703,157,10,21,32,9,<a_21><b_32><c_9>
4c0ff91e3ce120a18854071c,40.714825968619806,-74.005692,155,23,34,19,44,<a_34><b_19><c_44>
49fa353af964a520da6d1fe3,40.74518568298073,-73.97689925585411,156,5,11,10,57,<a_11><b_10><c_57>
4bdec810ffdec928408fe9a1,40.7433553479754,-73.73199462890625,299,10,12,28,42,<a_12><b_28><c_42>
4b82e4cbf964a52081eb30e3,40.79419656648693,-73.97272825241089,306,5,10,29,59,<a_10><b_29><c_59>
4a71e6e8f964a520d2d91fe3,40.74125944237973,-74.00153661135433,157,5,10,57,59,<a_10><b_57><c_59>
4b538c3cf964a520a4a127e3,40.86453987872689,-73.92629470350731,157,18,18,55,9,<a_18><b_55><c_9>
4d91ed1ef5388cfa3204c03d,40.75458019674302,-73.99409351370946,155,27,10,50,59,<a_10><b_50><c_59>
4b8711c7f964a520d7ae31e3,40.75249644128225,-73.9898295272626,69,5,10,14,42,<a_10><b_14><c_42>
4c1943b36e02b71394b8627b,40.68036952800187,-73.94965589046478,307,28,60,60,59,<a_60><b_60><c_59>
4de4ef81e4cd056f747dc050,40.702696,-74.013553,69,13,3,10,0,<a_3><b_10><c_0>
4d43209d90f388bfd00d4f01,40.75842406986988,-73.97068977355957,228,5,9,50,12,<a_9><b_50><c_12>
4f3e4c26754ab16082bb607f,40.7411161511398,-73.9854097366333,121,11,22,15,43,<a_22><b_15><c_43>
4297b480f964a52062241fe3,40.78118443649759,-73.9732030930065,181,25,16,39,11,<a_16><b_39><c_11>
4c4dcfb2fb742d7f792a592d,40.715666,-73.955944,253,5,3,24,24,<a_3><b_24><c_24>
4a4925b7f964a52008ab1fe3,40.72819472159206,-74.00538716745397,224,16,50,15,54,<a_50><b_15><c_54>
4aa44e08f964a5204f4620e3,40.748485,-73.985041,224,20,50,47,54,<a_50><b_47><c_54>
4cd7f12a7bb06dcb988d9fb2,40.74226610630077,-73.98446559906006,71,30,62,14,30,<a_62><b_14><c_30>
4be1ae703ef676b0e44ec0ca,40.69881195801446,-73.8087272644043,275,24,58,46,27,<a_58><b_46><c_27>
4eea9e1793adad8125ddf4cb,40.93259915296421,-74.07112728367164,224,6,56,10,0,<a_56><b_10><c_0>
3fd66200f964a520fbe71ee3,40.75881854506599,-73.96865740411552,148,6,39,34,49,<a_39><b_34><c_49>
4a9ac075f964a5207b3220e3,40.640888674046494,-73.78684043884277,273,10,45,24,41,<a_45><b_24><c_41>
4c9285e26cfea093756eb28b,40.712611,-73.956427,69,7,24,19,31,<a_24><b_19><c_31>
4e0ea32952b1b27c1b897cba,40.70704310201472,-73.7785792350769,81,16,17,24,1,<a_17><b_24><c_1>
4ad35de9f964a520ffe320e3,40.752508,-73.973353,148,12,2,0,32,<a_2><b_0><c_32>
4b7174f3f964a5209b472de3,40.72217190721143,-73.7935159377537,187,14,63,26,40,<a_63><b_26><c_40>
4abab3bff964a5208b8220e3,40.74307504719547,-74.00298846947285,158,7,20,54,53,<a_20><b_54><c_53>
4d14ee31b15cb1f7f9a3a421,40.74765106262647,-73.98636891409481,106,6,37,49,14,<a_37><b_49><c_14>
4c5049b8f080a5932e9143e2,40.8140377180636,-74.00417060668508,132,13,5,1,57,<a_5><b_1><c_57>
4ce6f0dcf3bda14367eaaee4,40.81313597242725,-74.00196126664682,91,14,33,7,44,<a_33><b_7><c_44>
4b092864f964a5207a1423e3,40.750998873195776,-74.02547651573961,253,25,63,49,32,<a_63><b_49><c_32>
4b998a8ff964a520098235e3,40.73779798692258,-73.98969179260743,118,6,32,1,18,<a_32><b_1><c_18>
4f23562ee4b04f6e6811356d,40.76066701799484,-73.98463726043701,149,9,50,15,20,<a_50><b_15><c_20>
438d6b12f964a520322b1fe3,40.75925299429778,-73.98515224456787,301,10,59,57,39,<a_59><b_57><c_39>
4e24577888774a43b786564c,40.68499608789172,-73.94186034276925,6,34,57,47,9,<a_57><b_47><c_9>
4cf836347b44224b54cecd05,40.761436,-73.972889,69,13,3,14,24,<a_3><b_14><c_24>
4b186023f964a520bbd123e3,40.76190477195068,-73.92474889755249,157,38,60,25,7,<a_60><b_25><c_7>
4c1956036a21c9b62b6bca97,40.94816651666667,-74.06842515,39,12,36,29,28,<a_36><b_29><c_28>
4adfb640f964a520e57c21e3,40.745884,-73.988116,243,14,6,58,17,<a_6><b_58><c_17>
4a50fd41f964a5205fb01fe3,40.76297490010358,-73.97377967834471,9,11,22,46,24,<a_22><b_46><c_24>
49ecb093f964a52071671fe3,40.75696123684052,-73.98907363414764,251,12,43,20,16,<a_43><b_20><c_16>
4d633c7da45b548145c8ff2c,40.72603917082711,-73.98208379745483,286,11,54,59,21,<a_54><b_59><c_21>
4ab8121ef964a520117c20e3,40.719222,-73.990248,253,10,3,62,25,<a_3><b_62><c_25>
4b934941f964a5209c3e34e3,40.81328954943149,-74.01137351989746,118,26,57,19,38,<a_57><b_19><c_38>
4aefa2bdf964a520b1d921e3,40.76374688503551,-73.97148907184601,298,4,37,0,45,<a_37><b_0><c_45>
4dc936ef2271353fc8edaa31,40.679529905319214,-73.75119,153,10,17,38,59,<a_17><b_38><c_59>
430d0a00f964a5203e271fe3,40.701593743002,-73.99592399597168,139,11,35,39,3,<a_35><b_39><c_3>
4a676435f964a52054c91fe3,40.762827029146,-73.97336953664879,287,35,13,42,17,<a_13><b_42><c_17>
4a5aaff5f964a520c3ba1fe3,40.73003391698606,-73.99233168961688,157,12,23,24,35,<a_23><b_24><c_35>
49df79b7f964a520ca601fe3,40.86301432403785,-73.88035297393799,130,6,45,27,31,<a_45><b_27><c_31>
4a7fe4e2f964a5208ef41fe3,40.76900427024065,-73.98231983184814,253,12,63,49,63,<a_63><b_49><c_63>
4cb746713ac937047970da0a,40.62443787116938,-74.08435517225,264,5,55,3,1,<a_55><b_3><c_1>
4ae23a21f964a5200a8c21e3,40.74902921051218,-73.99237186168206,2,24,41,61,20,<a_41><b_61><c_20>
4a78d49ef964a52087e61fe3,40.7501349849781,-73.99873041960055,300,5,3,58,24,<a_3><b_58><c_24>
4eaa04ec2c5b5d71e6a0ba93,40.75149458523515,-74.05361869842297,109,5,15,40,0,<a_15><b_40><c_0>
3fd66200f964a5200ae61ee3,40.72988845526377,-74.00061269591029,43,18,1,21,31,<a_1><b_21><c_31>
4c40d709a48d9c74ab6c0c40,40.70780845475596,-73.80277044875054,83,24,58,49,56,<a_58><b_49><c_56>
4bd8df990115c9b618ba7580,40.740787336369145,-73.99331877220993,245,17,44,22,47,<a_44><b_22><c_47>
3fd66200f964a52067e71ee3,40.74235485559069,-73.98503171186687,224,7,27,17,41,<a_27><b_17><c_41>
4c6985928d22c9284776b745,40.74227764235143,-73.98525553606459,58,8,15,39,23,<a_15><b_39><c_23>
43cb5586f964a520b92d1fe3,40.743042,-73.996272,32,6,9,50,35,<a_9><b_50><c_35>
4a68c335f964a520f3ca1fe3,40.75962138399058,-73.98122666060476,152,10,59,34,40,<a_59><b_34><c_40>
4aa868abf964a520295120e3,40.73907152609708,-73.98379780455603,43,10,1,27,11,<a_1><b_27><c_11>
49bc3b0af964a52020541fe3,40.71582979897038,-74.01241667130368,48,13,27,47,29,<a_27><b_47><c_29>
4a241528f964a520f57d1fe3,40.76293570093437,-73.97780606756776,53,8,14,34,2,<a_14><b_34><c_2>
3fd66200f964a52071e71ee3,40.752726016366246,-73.97771096553127,58,8,32,13,61,<a_32><b_13><c_61>
4bfb0ac865fbc9b660e8906c,40.73441328403598,-74.01000022888184,12,12,41,32,63,<a_41><b_32><c_63>
4e8a2aa061aff1e909c59333,40.752886617029375,-73.97734118361574,79,18,15,47,27,<a_15><b_47><c_27>
3fd66200f964a52036e71ee3,40.730465,-74.00426030158997,43,6,40,4,51,<a_40><b_4><c_51>
49ce7e48f964a5204a5a1fe3,40.76873857492914,-73.98185223227772,118,6,34,15,27,<a_34><b_15><c_27>
4b3a4910f964a520d16325e3,40.75271883902363,-73.90970706939697,253,6,2,17,12,<a_2><b_17><c_12>
3fd66200f964a520c5e41ee3,40.72718559227258,-73.98873567581177,237,5,15,27,21,<a_15><b_27><c_21>
4dd20d20e4cd7f7178c0d34d,40.757078,-73.9671573,43,5,61,3,42,<a_61><b_3><c_42>
46c981bcf964a520224a1fe3,40.72006790651271,-73.98831322789192,43,14,1,21,34,<a_1><b_21><c_34>
4edac72c61af8a14b6d7f7a2,40.799246378690846,-73.93220766956706,329,13,13,52,32,<a_13><b_52><c_32>
4c87c2c6cedc224b973f7fb6,40.87436275426152,-74.13854777812958,153,6,23,11,10,<a_23><b_11><c_10>
4cc1afea1da0a1cd6eae9bc6,40.722904,-73.79474,196,3,5,10,18,<a_5><b_10><c_18>
457fdbb3f964a520523f1fe3,40.748315,-73.986064,43,12,35,5,28,<a_35><b_5><c_28>
4d34a091c6cba35dec2f357a,40.71423543192861,-73.96152872148346,58,7,15,39,31,<a_15><b_39><c_31>
499dea48f964a5208c521fe3,40.74709440008955,-73.99452924728394,208,12,23,12,6,<a_23><b_12><c_6>
4ed34551754ad8083f6fd853,40.76000064275873,-73.99648189544678,245,35,14,39,16,<a_14><b_39><c_16>
49ce4562f964a5202a5a1fe3,40.73035793472105,-73.98632874077299,36,5,55,3,50,<a_55><b_3><c_50>
4d8b726dd85f370461e114dc,40.758759027055184,-73.97877802472269,146,2,51,40,63,<a_51><b_40><c_63>
4a746f9bf964a52023de1fe3,40.76406488952674,-73.9883660914967,224,10,27,56,29,<a_27><b_56><c_29>
4acccc27f964a52095c920e3,40.74131672712246,-73.98830870163144,110,11,23,11,5,<a_23><b_11><c_5>
4cc9a5760f7bef3b5f9c7fdd,40.74588914242651,-73.98852104404719,237,4,15,61,38,<a_15><b_61><c_38>
4aa9386ef964a5208b5220e3,40.74583734577147,-73.98799265354255,118,6,35,50,50,<a_35><b_50><c_50>
48a1f305f964a5208d511fe3,40.73949150137504,-74.00168581467251,58,7,1,29,48,<a_1><b_29><c_48>
4a6baeebf964a52099cf1fe3,40.75835785550575,-73.9842454555664,124,9,48,10,1,<a_48><b_10><c_1>
4c349aee16adc9282262c59c,40.824786543313365,-74.1840648651123,103,2,0,18,21,<a_0><b_18><c_21>
41b24f80f964a520661e1fe3,40.81821533976433,-73.96058739425644,251,6,1,13,30,<a_1><b_13><c_30>
3fd66200f964a52016e51ee3,40.72306684493416,-73.98850382710332,53,6,25,40,6,<a_25><b_40><c_6>
4b22dbdaf964a520ef4e24e3,40.75245875985304,-73.90979290008545,75,7,27,50,42,<a_27><b_50><c_42>
4cae5172cbab236a20768f73,40.68670740090934,-73.97777080535889,98,10,36,3,50,<a_36><b_3><c_50>
4c1ac0bab9f876b0cf397946,40.83326515852468,-73.87441364536598,212,7,20,14,35,<a_20><b_14><c_35>
4a02d6f9f964a5206e711fe3,40.75333652297646,-73.98098945617676,7,8,9,40,12,<a_9><b_40><c_12>
4c140c40a9c220a143ed569d,40.7445,-73.98259,251,34,49,30,19,<a_49><b_30><c_19>
4e3039196284021061f3558d,40.7437935375,-73.88155945999999,306,9,15,52,34,<a_15><b_52><c_34>
3fd66200f964a52004e61ee3,40.72284169882771,-73.9941164689654,124,7,39,8,20,<a_39><b_8><c_20>
427ff980f964a520b7211fe3,40.72829298080731,-73.99119292464046,251,7,56,22,34,<a_56><b_22><c_34>
4b0aa3eff964a520e12523e3,40.88584772149443,-73.9104551049021,31,8,29,37,42,<a_29><b_37><c_42>
3fd66200f964a5200ae71ee3,40.73258001246407,-74.00255978107452,56,3,0,20,9,<a_0><b_20><c_9>
4c6d970b6af58cfa36ec8917,40.73264788139243,-73.99115521826296,15,4,9,11,4,<a_9><b_11><c_4>
44d8c0faf964a52078361fe3,40.774772,-73.954047,123,7,27,47,12,<a_27><b_47><c_12>
4396cca9f964a520952b1fe3,40.752427601875766,-73.99410499133778,224,10,16,41,7,<a_16><b_41><c_7>
46fd176ef964a520124b1fe3,40.758193191200576,-73.96258483924586,108,7,15,47,35,<a_15><b_47><c_35>
4af0d533f964a52091df21e3,40.80547929368668,-74.19283338241432,300,7,42,41,20,<a_42><b_41><c_20>
4aa978eef964a520d65320e3,40.76223946808768,-73.97467238363429,5,4,35,33,26,<a_35><b_33><c_26>
4c730666d944224b545d0e29,40.885582,-73.909884,77,9,21,39,50,<a_21><b_39><c_50>
3fd66200f964a520bbe91ee3,40.72628914961654,-74.00039462826085,32,10,32,10,28,<a_32><b_10><c_28>
4bc0de0674a9a593e4d8d0f6,40.631802574062505,-74.00615930557251,307,12,54,52,7,<a_54><b_52><c_7>
3fd66200f964a52017e31ee3,40.781856,-73.979227,227,7,0,20,49,<a_0><b_20><c_49>
3fd66200f964a52033eb1ee3,40.715594,-73.998234,232,7,39,26,62,<a_39><b_26><c_62>
44c91345f964a520f3351fe3,40.73441062140292,-73.9908166227313,238,16,56,56,27,<a_56><b_56><c_27>
3fd66200f964a520f6e61ee3,40.73369431021343,-74.00212123990059,245,20,48,27,35,<a_48><b_27><c_35>
45367ca4f964a520ab3b1fe3,40.7290065334789,-73.98930154388093,4,7,22,62,61,<a_22><b_62><c_61>
4b29234cf964a520779924e3,40.8292029376781,-74.13943290710449,40,9,8,17,43,<a_8><b_17><c_43>
4b538ce9f964a520c5a127e3,40.87077690106772,-74.18019443750381,53,13,44,50,15,<a_44><b_50><c_15>
4ae4fcfff964a520eb9f21e3,40.85446165720632,-74.07096147537231,150,5,44,54,24,<a_44><b_54><c_24>
4d50bc057ee1a35d6ad98834,40.86154,-74.10002,170,8,15,47,15,<a_15><b_47><c_15>
4cf31e3d88de370466657d2b,40.7216130038783,-73.95814221792891,58,9,4,25,28,<a_4><b_25><c_28>
4cd896307d454688697deced,40.73928990379554,-74.03033069390608,43,11,56,41,42,<a_56><b_41><c_42>
4c34858f66e40f47009fc98b,40.739486020568506,-73.78538131713867,238,1,61,61,12,<a_61><b_61><c_12>
